DateID,Date,Year,Month,MonthName,Quarter,Day,Week
527,2020-06-10,2020,6,June,2,10,24
528,2020-06-11,2020,6,June,2,11,24
529,2020-06-12,2020,6,June,2,12,24
530,2020-06-13,2020,6,June,2,13,24
531,2020-06-14,2020,6,June,2,14,24
532,2020-06-15,2020,6,June,2,15,25
533,2020-06-16,2020,6,June,2,16,25
534,2020-06-17,2020,6,June,2,17,25
535,2020-06-18,2020,6,June,2,18,25
536,2020-06-19,2020,6,June,2,19,25
537,2020-06-20,2020,6,June,2,20,25
538,2020-06-21,2020,6,June,2,21,25
539,2020-06-22,2020,6,June,2,22,26
540,2020-06-23,2020,6,June,2,23,26
541,2020-06-24,2020,6,June,2,24,26
542,2020-06-25,2020,6,June,2,25,26
543,2020-06-26,2020,6,June,2,26,26
544,2020-06-27,2020,6,June,2,27,26
545,2020-06-28,2020,6,June,2,28,26
546,2020-06-29,2020,6,June,2,29,27
547,2020-06-30,2020,6,June,2,30,27
548,2020-07-01,2020,7,July,3,1,27
549,2020-07-02,2020,7,July,3,2,27
550,2020-07-03,2020,7,July,3,3,27
551,2020-07-04,2020,7,July,3,4,27
552,2020-07-05,2020,7,July,3,5,27
553,2020-07-06,2020,7,July,3,6,28
554,2020-07-07,2020,7,July,3,7,28
555,2020-07-08,2020,7,July,3,8,28
556,2020-07-09,2020,7,July,3,9,28
557,2020-07-10,2020,7,July,3,10,28
558,2020-07-11,2020,7,July,3,11,28
559,2020-07-12,2020,7,July,3,12,28
560,2020-07-13,2020,7,July,3,13,29
561,2020-07-14,2020,7,July,3,14,29
562,2020-07-15,2020,7,July,3,15,29
563,2020-07-16,2020,7,July,3,16,29
564,2020-07-17,2020,7,July,3,17,29
565,2020-07-18,2020,7,July,3,18,29
566,2020-07-19,2020,7,July,3,19,29
567,2020-07-20,2020,7,July,3,20,30
568,2020-07-21,2020,7,July,3,21,30
569,2020-07-22,2020,7,July,3,22,30
570,2020-07-23,2020,7,July,3,23,30
571,2020-07-24,2020,7,July,3,24,30
572,2020-07-25,2020,7,July,3,25,30
573,2020-07-26,2020,7,July,3,26,30
574,2020-07-27,2020,7,July,3,27,31
575,2020-07-28,2020,7,July,3,28,31
576,2020-07-29,2020,7,July,3,29,31
577,2020-07-30,2020,7,July,3,30,31
578,2020-07-31,2020,7,July,3,31,31
579,2020-08-01,2020,8,August,3,1,31
580,2020-08-02,2020,8,August,3,2,31
581,2020-08-03,2020,8,August,3,3,32
582,2020-08-04,2020,8,August,3,4,32
583,2020-08-05,2020,8,August,3,5,32
584,2020-08-06,2020,8,August,3,6,32
585,2020-08-07,2020,8,August,3,7,32
586,2020-08-08,2020,8,August,3,8,32
587,2020-08-09,2020,8,August,3,9,32
588,2020-08-10,2020,8,August,3,10,33
589,2020-08-11,2020,8,August,3,11,33
590,2020-08-12,2020,8,August,3,12,33
591,2020-08-13,2020,8,August,3,13,33
592,2020-08-14,2020,8,August,3,14,33
593,2020-08-15,2020,8,August,3,15,33
594,2020-08-16,2020,8,August,3,16,33
595,2020-08-17,2020,8,August,3,17,34
596,2020-08-18,2020,8,August,3,18,34
597,2020-08-19,2020,8,August,3,19,34
598,2020-08-20,2020,8,August,3,20,34
599,2020-08-21,2020,8,August,3,21,34
600,2020-08-22,2020,8,August,3,22,34
601,2020-08-23,2020,8,August,3,23,34
602,2020-08-24,2020,8,August,3,24,35
603,2020-08-25,2020,8,August,3,25,35
604,2020-08-26,2020,8,August,3,26,35
605,2020-08-27,2020,8,August,3,27,35
606,2020-08-28,2020,8,August,3,28,35
607,2020-08-29,2020,8,August,3,29,35
608,2020-08-30,2020,8,August,3,30,35
609,2020-08-31,2020,8,August,3,31,36
610,2020-09-01,2020,9,September,3,1,36
611,2020-09-02,2020,9,September,3,2,36
612,2020-09-03,2020,9,September,3,3,36
613,2020-09-04,2020,9,September,3,4,36
614,2020-09-05,2020,9,September,3,5,36
615,2020-09-06,2020,9,September,3,6,36
616,2020-09-07,2020,9,September,3,7,37
617,2020-09-08,2020,9,September,3,8,37
618,2020-09-09,2020,9,September,3,9,37
619,2020-09-10,2020,9,September,3,10,37
620,2020-09-11,2020,9,September,3,11,37
621,2020-09-12,2020,9,September,3,12,37
622,2020-09-13,2020,9,September,3,13,37
623,2020-09-14,2020,9,September,3,14,38
624,2020-09-15,2020,9,September,3,15,38
625,2020-09-16,2020,9,September,3,16,38
626,2020-09-17,2020,9,September,3,17,38
627,2020-09-18,2020,9,September,3,18,38
628,2020-09-19,2020,9,September,3,19,38
629,2020-09-20,2020,9,September,3,20,38
630,2020-09-21,2020,9,September,3,21,39
631,2020-09-22,2020,9,September,3,22,39
632,2020-09-23,2020,9,September,3,23,39
633,2020-09-24,2020,9,September,3,24,39
634,2020-09-25,2020,9,September,3,25,39
635,2020-09-26,2020,9,September,3,26,39
636,2020-09-27,2020,9,September,3,27,39
637,2020-09-28,2020,9,September,3,28,40
638,2020-09-29,2020,9,September,3,29,40
639,2020-09-30,2020,9,September,3,30,40
640,2020-10-01,2020,10,October,4,1,40
641,2020-10-02,2020,10,October,4,2,40
642,2020-10-03,2020,10,October,4,3,40
643,2020-10-04,2020,10,October,4,4,40
644,2020-10-05,2020,10,October,4,5,41
645,2020-10-06,2020,10,October,4,6,41
646,2020-10-07,2020,10,October,4,7,41
647,2020-10-08,2020,10,October,4,8,41
648,2020-10-09,2020,10,October,4,9,41
649,2020-10-10,2020,10,October,4,10,41
650,2020-10-11,2020,10,October,4,11,41
651,2020-10-12,2020,10,October,4,12,42
652,2020-10-13,2020,10,October,4,13,42
653,2020-10-14,2020,10,October,4,14,42
654,2020-10-15,2020,10,October,4,15,42
655,2020-10-16,2020,10,October,4,16,42
656,2020-10-17,2020,10,October,4,17,42
657,2020-10-18,2020,10,October,4,18,42
658,2020-10-19,2020,10,October,4,19,43
659,2020-10-20,2020,10,October,4,20,43
660,2020-10-21,2020,10,October,4,21,43
661,2020-10-22,2020,10,October,4,22,43
662,2020-10-23,2020,10,October,4,23,43
663,2020-10-24,2020,10,October,4,24,43
664,2020-10-25,2020,10,October,4,25,43
665,2020-10-26,2020,10,October,4,26,44
666,2020-10-27,2020,10,October,4,27,44
667,2020-10-28,2020,10,October,4,28,44
668,2020-10-29,2020,10,October,4,29,44
669,2020-10-30,2020,10,October,4,30,44
670,2020-10-31,2020,10,October,4,31,44
671,2020-11-01,2020,11,November,4,1,44
672,2020-11-02,2020,11,November,4,2,45
673,2020-11-03,2020,11,November,4,3,45
674,2020-11-04,2020,11,November,4,4,45
675,2020-11-05,2020,11,November,4,5,45
676,2020-11-06,2020,11,November,4,6,45
677,2020-11-07,2020,11,November,4,7,45
678,2020-11-08,2020,11,November,4,8,45
679,2020-11-09,2020,11,November,4,9,46
680,2020-11-10,2020,11,November,4,10,46
681,2020-11-11,2020,11,November,4,11,46
682,2020-11-12,2020,11,November,4,12,46
683,2020-11-13,2020,11,November,4,13,46
684,2020-11-14,2020,11,November,4,14,46
685,2020-11-15,2020,11,November,4,15,46
686,2020-11-16,2020,11,November,4,16,47
687,2020-11-17,2020,11,November,4,17,47
688,2020-11-18,2020,11,November,4,18,47
689,2020-11-19,2020,11,November,4,19,47
690,2020-11-20,2020,11,November,4,20,47
691,2020-11-21,2020,11,November,4,21,47
692,2020-11-22,2020,11,November,4,22,47
693,2020-11-23,2020,11,November,4,23,48
694,2020-11-24,2020,11,November,4,24,48
695,2020-11-25,2020,11,November,4,25,48
696,2020-11-26,2020,11,November,4,26,48
697,2020-11-27,2020,11,November,4,27,48
698,2020-11-28,2020,11,November,4,28,48
699,2020-11-29,2020,11,November,4,29,48
700,2020-11-30,2020,11,November,4,30,49
701,2020-12-01,2020,12,December,4,1,49
702,2020-12-02,2020,12,December,4,2,49
703,2020-12-03,2020,12,December,4,3,49
704,2020-12-04,2020,12,December,4,4,49
705,2020-12-05,2020,12,December,4,5,49
706,2020-12-06,2020,12,December,4,6,49
707,2020-12-07,2020,12,December,4,7,50
708,2020-12-08,2020,12,December,4,8,50
709,2020-12-09,2020,12,December,4,9,50
710,2020-12-10,2020,12,December,4,10,50
711,2020-12-11,2020,12,December,4,11,50
712,2020-12-12,2020,12,December,4,12,50
713,2020-12-13,2020,12,December,4,13,50
714,2020-12-14,2020,12,December,4,14,51
715,2020-12-15,2020,12,December,4,15,51
716,2020-12-16,2020,12,December,4,16,51
717,2020-12-17,2020,12,December,4,17,51
718,2020-12-18,2020,12,December,4,18,51
719,2020-12-19,2020,12,December,4,19,51
720,2020-12-20,2020,12,December,4,20,51
721,2020-12-21,2020,12,December,4,21,52
722,2020-12-22,2020,12,December,4,22,52
723,2020-12-23,2020,12,December,4,23,52
724,2020-12-24,2020,12,December,4,24,52
725,2020-12-25,2020,12,December,4,25,52
726,2020-12-26,2020,12,December,4,26,52
727,2020-12-27,2020,12,December,4,27,52
728,2020-12-28,2020,12,December,4,28,53
729,2020-12-29,2020,12,December,4,29,53
730,2020-12-30,2020,12,December,4,30,53
731,2020-12-31,2020,12,December,4,31,53
732,2021-01-01,2021,1,January,1,1,53
733,2021-01-02,2021,1,January,1,2,53
734,2021-01-03,2021,1,January,1,3,53
735,2021-01-04,2021,1,January,1,4,1
736,2021-01-05,2021,1,January,1,5,1
737,2021-01-06,2021,1,January,1,6,1
738,2021-01-07,2021,1,January,1,7,1
739,2021-01-08,2021,1,January,1,8,1
740,2021-01-09,2021,1,January,1,9,1
741,2021-01-10,2021,1,January,1,10,1
742,2021-01-11,2021,1,January,1,11,2
743,2021-01-12,2021,1,January,1,12,2
744,2021-01-13,2021,1,January,1,13,2
745,2021-01-14,2021,1,January,1,14,2
746,2021-01-15,2021,1,January,1,15,2
747,2021-01-16,2021,1,January,1,16,2
748,2021-01-17,2021,1,January,1,17,2
749,2021-01-18,2021,1,January,1,18,3
750,2021-01-19,2021,1,January,1,19,3
751,2021-01-20,2021,1,January,1,20,3
752,2021-01-21,2021,1,January,1,21,3
753,2021-01-22,2021,1,January,1,22,3
754,2021-01-23,2021,1,January,1,23,3
755,2021-01-24,2021,1,January,1,24,3
756,2021-01-25,2021,1,January,1,25,4
757,2021-01-26,2021,1,January,1,26,4
758,2021-01-27,2021,1,January,1,27,4
759,2021-01-28,2021,1,January,1,28,4
760,2021-01-29,2021,1,January,1,29,4
761,2021-01-30,2021,1,January,1,30,4
762,2021-01-31,2021,1,January,1,31,4
763,2021-02-01,2021,2,February,1,1,5
764,2021-02-02,2021,2,February,1,2,5
765,2021-02-03,2021,2,February,1,3,5
766,2021-02-04,2021,2,February,1,4,5
767,2021-02-05,2021,2,February,1,5,5
768,2021-02-06,2021,2,February,1,6,5
769,2021-02-07,2021,2,February,1,7,5
770,2021-02-08,2021,2,February,1,8,6
771,2021-02-09,2021,2,February,1,9,6
772,2021-02-10,2021,2,February,1,10,6
773,2021-02-11,2021,2,February,1,11,6
774,2021-02-12,2021,2,February,1,12,6
775,2021-02-13,2021,2,February,1,13,6
776,2021-02-14,2021,2,February,1,14,6
777,2021-02-15,2021,2,February,1,15,7
778,2021-02-16,2021,2,February,1,16,7
779,2021-02-17,2021,2,February,1,17,7
780,2021-02-18,2021,2,February,1,18,7
781,2021-02-19,2021,2,February,1,19,7
782,2021-02-20,2021,2,February,1,20,7
783,2021-02-21,2021,2,February,1,21,7
784,2021-02-22,2021,2,February,1,22,8
785,2021-02-23,2021,2,February,1,23,8
786,2021-02-24,2021,2,February,1,24,8
787,2021-02-25,2021,2,February,1,25,8
788,2021-02-26,2021,2,February,1,26,8
789,2021-02-27,2021,2,February,1,27,8
790,2021-02-28,2021,2,February,1,28,8
791,2021-03-01,2021,3,March,1,1,9
792,2021-03-02,2021,3,March,1,2,9
793,2021-03-03,2021,3,March,1,3,9
794,2021-03-04,2021,3,March,1,4,9
795,2021-03-05,2021,3,March,1,5,9
796,2021-03-06,2021,3,March,1,6,9
797,2021-03-07,2021,3,March,1,7,9
798,2021-03-08,2021,3,March,1,8,10
799,2021-03-09,2021,3,March,1,9,10
800,2021-03-10,2021,3,March,1,10,10
801,2021-03-11,2021,3,March,1,11,10
802,2021-03-12,2021,3,March,1,12,10
803,2021-03-13,2021,3,March,1,13,10
804,2021-03-14,2021,3,March,1,14,10
805,2021-03-15,2021,3,March,1,15,11
806,2021-03-16,2021,3,March,1,16,11
807,2021-03-17,2021,3,March,1,17,11
808,2021-03-18,2021,3,March,1,18,11
809,2021-03-19,2021,3,March,1,19,11
810,2021-03-20,2021,3,March,1,20,11
811,2021-03-21,2021,3,March,1,21,11
812,2021-03-22,2021,3,March,1,22,12
813,2021-03-23,2021,3,March,1,23,12
814,2021-03-24,2021,3,March,1,24,12
815,2021-03-25,2021,3,March,1,25,12
816,2021-03-26,2021,3,March,1,26,12
817,2021-03-27,2021,3,March,1,27,12
818,2021-03-28,2021,3,March,1,28,12
819,2021-03-29,2021,3,March,1,29,13
820,2021-03-30,2021,3,March,1,30,13
821,2021-03-31,2021,3,March,1,31,13
822,2021-04-01,2021,4,April,2,1,13
823,2021-04-02,2021,4,April,2,2,13
824,2021-04-03,2021,4,April,2,3,13
825,2021-04-04,2021,4,April,2,4,13
826,2021-04-05,2021,4,April,2,5,14
827,2021-04-06,2021,4,April,2,6,14
828,2021-04-07,2021,4,April,2,7,14
829,2021-04-08,2021,4,April,2,8,14
830,2021-04-09,2021,4,April,2,9,14
831,2021-04-10,2021,4,April,2,10,14
832,2021-04-11,2021,4,April,2,11,14
833,2021-04-12,2021,4,April,2,12,15
834,2021-04-13,2021,4,April,2,13,15
835,2021-04-14,2021,4,April,2,14,15
836,2021-04-15,2021,4,April,2,15,15
837,2021-04-16,2021,4,April,2,16,15
838,2021-04-17,2021,4,April,2,17,15
839,2021-04-18,2021,4,April,2,18,15
840,2021-04-19,2021,4,April,2,19,16
841,2021-04-20,2021,4,April,2,20,16
842,2021-04-21,2021,4,April,2,21,16
843,2021-04-22,2021,4,April,2,22,16
844,2021-04-23,2021,4,April,2,23,16
845,2021-04-24,2021,4,April,2,24,16
846,2021-04-25,2021,4,April,2,25,16
847,2021-04-26,2021,4,April,2,26,17
848,2021-04-27,2021,4,April,2,27,17
849,2021-04-28,2021,4,April,2,28,17
850,2021-04-29,2021,4,April,2,29,17
851,2021-04-30,2021,4,April,2,30,17
852,2021-05-01,2021,5,May,2,1,17
853,2021-05-02,2021,5,May,2,2,17
854,2021-05-03,2021,5,May,2,3,18
855,2021-05-04,2021,5,May,2,4,18
856,2021-05-05,2021,5,May,2,5,18
857,2021-05-06,2021,5,May,2,6,18
858,2021-05-07,2021,5,May,2,7,18
859,2021-05-08,2021,5,May,2,8,18
860,2021-05-09,2021,5,May,2,9,18
861,2021-05-10,2021,5,May,2,10,19
862,2021-05-11,2021,5,May,2,11,19
863,2021-05-12,2021,5,May,2,12,19
864,2021-05-13,2021,5,May,2,13,19
865,2021-05-14,2021,5,May,2,14,19
866,2021-05-15,2021,5,May,2,15,19
867,2021-05-16,2021,5,May,2,16,19
868,2021-05-17,2021,5,May,2,17,20
869,2021-05-18,2021,5,May,2,18,20
870,2021-05-19,2021,5,May,2,19,20
871,2021-05-20,2021,5,May,2,20,20
872,2021-05-21,2021,5,May,2,21,20
873,2021-05-22,2021,5,May,2,22,20
874,2021-05-23,2021,5,May,2,23,20
875,2021-05-24,2021,5,May,2,24,21
876,2021-05-25,2021,5,May,2,25,21
877,2021-05-26,2021,5,May,2,26,21
878,2021-05-27,2021,5,May,2,27,21
879,2021-05-28,2021,5,May,2,28,21
880,2021-05-29,2021,5,May,2,29,21
881,2021-05-30,2021,5,May,2,30,21
882,2021-05-31,2021,5,May,2,31,22
883,2021-06-01,2021,6,June,2,1,22
884,2021-06-02,2021,6,June,2,2,22
885,2021-06-03,2021,6,June,2,3,22
886,2021-06-04,2021,6,June,2,4,22
887,2021-06-05,2021,6,June,2,5,22
888,2021-06-06,2021,6,June,2,6,22
889,2021-06-07,2021,6,June,2,7,23
890,2021-06-08,2021,6,June,2,8,23
891,2021-06-09,2021,6,June,2,9,23
892,2021-06-10,2021,6,June,2,10,23
893,2021-06-11,2021,6,June,2,11,23
894,2021-06-12,2021,6,June,2,12,23
895,2021-06-13,2021,6,June,2,13,23
896,2021-06-14,2021,6,June,2,14,24
897,2021-06-15,2021,6,June,2,15,24
898,2021-06-16,2021,6,June,2,16,24
899,2021-06-17,2021,6,June,2,17,24
900,2021-06-18,2021,6,June,2,18,24
901,2021-06-19,2021,6,June,2,19,24
902,2021-06-20,2021,6,June,2,20,24
903,2021-06-21,2021,6,June,2,21,25
904,2021-06-22,2021,6,June,2,22,25
905,2021-06-23,2021,6,June,2,23,25
906,2021-06-24,2021,6,June,2,24,25
907,2021-06-25,2021,6,June,2,25,25
908,2021-06-26,2021,6,June,2,26,25
909,2021-06-27,2021,6,June,2,27,25
910,2021-06-28,2021,6,June,2,28,26
911,2021-06-29,2021,6,June,2,29,26
912,2021-06-30,2021,6,June,2,30,26
913,2021-07-01,2021,7,July,3,1,26
914,2021-07-02,2021,7,July,3,2,26
915,2021-07-03,2021,7,July,3,3,26
916,2021-07-04,2021,7,July,3,4,26
917,2021-07-05,2021,7,July,3,5,27
918,2021-07-06,2021,7,July,3,6,27
919,2021-07-07,2021,7,July,3,7,27
920,2021-07-08,2021,7,July,3,8,27
921,2021-07-09,2021,7,July,3,9,27
922,2021-07-10,2021,7,July,3,10,27
923,2021-07-11,2021,7,July,3,11,27
924,2021-07-12,2021,7,July,3,12,28
925,2021-07-13,2021,7,July,3,13,28
926,2021-07-14,2021,7,July,3,14,28
927,2021-07-15,2021,7,July,3,15,28
928,2021-07-16,2021,7,July,3,16,28
929,2021-07-17,2021,7,July,3,17,28
930,2021-07-18,2021,7,July,3,18,28
931,2021-07-19,2021,7,July,3,19,29
932,2021-07-20,2021,7,July,3,20,29
933,2021-07-21,2021,7,July,3,21,29
934,2021-07-22,2021,7,July,3,22,29
935,2021-07-23,2021,7,July,3,23,29
936,2021-07-24,2021,7,July,3,24,29
937,2021-07-25,2021,7,July,3,25,29
938,2021-07-26,2021,7,July,3,26,30
939,2021-07-27,2021,7,July,3,27,30
940,2021-07-28,2021,7,July,3,28,30
941,2021-07-29,2021,7,July,3,29,30
942,2021-07-30,2021,7,July,3,30,30
943,2021-07-31,2021,7,July,3,31,30
944,2021-08-01,2021,8,August,3,1,30
945,2021-08-02,2021,8,August,3,2,31
946,2021-08-03,2021,8,August,3,3,31
947,2021-08-04,2021,8,August,3,4,31
948,2021-08-05,2021,8,August,3,5,31
949,2021-08-06,2021,8,August,3,6,31
950,2021-08-07,2021,8,August,3,7,31
951,2021-08-08,2021,8,August,3,8,31
952,2021-08-09,2021,8,August,3,9,32
953,2021-08-10,2021,8,August,3,10,32
954,2021-08-11,2021,8,August,3,11,32
955,2021-08-12,2021,8,August,3,12,32
956,2021-08-13,2021,8,August,3,13,32
957,2021-08-14,2021,8,August,3,14,32
958,2021-08-15,2021,8,August,3,15,32
959,2021-08-16,2021,8,August,3,16,33
960,2021-08-17,2021,8,August,3,17,33
961,2021-08-18,2021,8,August,3,18,33
962,2021-08-19,2021,8,August,3,19,33
963,2021-08-20,2021,8,August,3,20,33
964,2021-08-21,2021,8,August,3,21,33
965,2021-08-22,2021,8,August,3,22,33
966,2021-08-23,2021,8,August,3,23,34
967,2021-08-24,2021,8,August,3,24,34
968,2021-08-25,2021,8,August,3,25,34
969,2021-08-26,2021,8,August,3,26,34
970,2021-08-27,2021,8,August,3,27,34
971,2021-08-28,2021,8,August,3,28,34
972,2021-08-29,2021,8,August,3,29,34
973,2021-08-30,2021,8,August,3,30,35
974,2021-08-31,2021,8,August,3,31,35
975,2021-09-01,2021,9,September,3,1,35
976,2021-09-02,2021,9,September,3,2,35
977,2021-09-03,2021,9,September,3,3,35
978,2021-09-04,2021,9,September,3,4,35
979,2021-09-05,2021,9,September,3,5,35
980,2021-09-06,2021,9,September,3,6,36
981,2021-09-07,2021,9,September,3,7,36
982,2021-09-08,2021,9,September,3,8,36
983,2021-09-09,2021,9,September,3,9,36
984,2021-09-10,2021,9,September,3,10,36
985,2021-09-11,2021,9,September,3,11,36
986,2021-09-12,2021,9,September,3,12,36
987,2021-09-13,2021,9,September,3,13,37
988,2021-09-14,2021,9,September,3,14,37
989,2021-09-15,2021,9,September,3,15,37
990,2021-09-16,2021,9,September,3,16,37
991,2021-09-17,2021,9,September,3,17,37
992,2021-09-18,2021,9,September,3,18,37
993,2021-09-19,2021,9,September,3,19,37
994,2021-09-20,2021,9,September,3,20,38
995,2021-09-21,2021,9,September,3,21,38
996,2021-09-22,2021,9,September,3,22,38
997,2021-09-23,2021,9,September,3,23,38
998,2021-09-24,2021,9,September,3,24,38
999,2021-09-25,2021,9,September,3,25,38
1000,2021-09-26,2021,9,September,3,26,38
1001,2021-09-27,2021,9,September,3,27,39
1002,2021-09-28,2021,9,September,3,28,39
1003,2021-09-29,2021,9,September,3,29,39
1004,2021-09-30,2021,9,September,3,30,39
1005,2021-10-01,2021,10,October,4,1,39
1006,2021-10-02,2021,10,October,4,2,39
1007,2021-10-03,2021,10,October,4,3,39
1008,2021-10-04,2021,10,October,4,4,40
1009,2021-10-05,2021,10,October,4,5,40
1010,2021-10-06,2021,10,October,4,6,40
1011,2021-10-07,2021,10,October,4,7,40
1012,2021-10-08,2021,10,October,4,8,40
1013,2021-10-09,2021,10,October,4,9,40
1014,2021-10-10,2021,10,October,4,10,40
1015,2021-10-11,2021,10,October,4,11,41
1016,2021-10-12,2021,10,October,4,12,41
1017,2021-10-13,2021,10,October,4,13,41
1018,2021-10-14,2021,10,October,4,14,41
1019,2021-10-15,2021,10,October,4,15,41
1020,2021-10-16,2021,10,October,4,16,41
1021,2021-10-17,2021,10,October,4,17,41
1022,2021-10-18,2021,10,October,4,18,42
1023,2021-10-19,2021,10,October,4,19,42
1024,2021-10-20,2021,10,October,4,20,42
1025,2021-10-21,2021,10,October,4,21,42
1026,2021-10-22,2021,10,October,4,22,42
1027,2021-10-23,2021,10,October,4,23,42
1028,2021-10-24,2021,10,October,4,24,42
1029,2021-10-25,2021,10,October,4,25,43
1030,2021-10-26,2021,10,October,4,26,43
1031,2021-10-27,2021,10,October,4,27,43
1032,2021-10-28,2021,10,October,4,28,43
1033,2021-10-29,2021,10,October,4,29,43
1034,2021-10-30,2021,10,October,4,30,43
1035,2021-10-31,2021,10,October,4,31,43
1036,2021-11-01,2021,11,November,4,1,44
1037,2021-11-02,2021,11,November,4,2,44
1038,2021-11-03,2021,11,November,4,3,44
1039,2021-11-04,2021,11,November,4,4,44
1040,2021-11-05,2021,11,November,4,5,44
1041,2021-11-06,2021,11,November,4,6,44
1042,2021-11-07,2021,11,November,4,7,44
1043,2021-11-08,2021,11,November,4,8,45
