DateID,Date,Year,Month,MonthName,Quarter,Day,Week
1546,2023-03-26,2023,3,March,1,26,12
1547,2023-03-27,2023,3,March,1,27,13
1548,2023-03-28,2023,3,March,1,28,13
1549,2023-03-29,2023,3,March,1,29,13
1550,2023-03-30,2023,3,March,1,30,13
1551,2023-03-31,2023,3,March,1,31,13
1552,2023-04-01,2023,4,April,2,1,13
1553,2023-04-02,2023,4,April,2,2,13
1554,2023-04-03,2023,4,April,2,3,14
1555,2023-04-04,2023,4,April,2,4,14
1556,2023-04-05,2023,4,April,2,5,14
1557,2023-04-06,2023,4,April,2,6,14
1558,2023-04-07,2023,4,April,2,7,14
1559,2023-04-08,2023,4,April,2,8,14
1560,2023-04-09,2023,4,April,2,9,14
1561,2023-04-10,2023,4,April,2,10,15
1562,2023-04-11,2023,4,April,2,11,15
1563,2023-04-12,2023,4,April,2,12,15
1564,2023-04-13,2023,4,April,2,13,15
1565,2023-04-14,2023,4,April,2,14,15
1566,2023-04-15,2023,4,April,2,15,15
1567,2023-04-16,2023,4,April,2,16,15
1568,2023-04-17,2023,4,April,2,17,16
1569,2023-04-18,2023,4,April,2,18,16
1570,2023-04-19,2023,4,April,2,19,16
1571,2023-04-20,2023,4,April,2,20,16
1572,2023-04-21,2023,4,April,2,21,16
1573,2023-04-22,2023,4,April,2,22,16
1574,2023-04-23,2023,4,April,2,23,16
1575,2023-04-24,2023,4,April,2,24,17
1576,2023-04-25,2023,4,April,2,25,17
1577,2023-04-26,2023,4,April,2,26,17
1578,2023-04-27,2023,4,April,2,27,17
1579,2023-04-28,2023,4,April,2,28,17
1580,2023-04-29,2023,4,April,2,29,17
1581,2023-04-30,2023,4,April,2,30,17
1582,2023-05-01,2023,5,May,2,1,18
1583,2023-05-02,2023,5,May,2,2,18
1584,2023-05-03,2023,5,May,2,3,18
1585,2023-05-04,2023,5,May,2,4,18
1586,2023-05-05,2023,5,May,2,5,18
1587,2023-05-06,2023,5,May,2,6,18
1588,2023-05-07,2023,5,May,2,7,18
1589,2023-05-08,2023,5,May,2,8,19
1590,2023-05-09,2023,5,May,2,9,19
1591,2023-05-10,2023,5,May,2,10,19
1592,2023-05-11,2023,5,May,2,11,19
1593,2023-05-12,2023,5,May,2,12,19
1594,2023-05-13,2023,5,May,2,13,19
1595,2023-05-14,2023,5,May,2,14,19
1596,2023-05-15,2023,5,May,2,15,20
1597,2023-05-16,2023,5,May,2,16,20
1598,2023-05-17,2023,5,May,2,17,20
1599,2023-05-18,2023,5,May,2,18,20
1600,2023-05-19,2023,5,May,2,19,20
1601,2023-05-20,2023,5,May,2,20,20
1602,2023-05-21,2023,5,May,2,21,20
1603,2023-05-22,2023,5,May,2,22,21
1604,2023-05-23,2023,5,May,2,23,21
1605,2023-05-24,2023,5,May,2,24,21
1606,2023-05-25,2023,5,May,2,25,21
1607,2023-05-26,2023,5,May,2,26,21
1608,2023-05-27,2023,5,May,2,27,21
1609,2023-05-28,2023,5,May,2,28,21
1610,2023-05-29,2023,5,May,2,29,22
1611,2023-05-30,2023,5,May,2,30,22
1612,2023-05-31,2023,5,May,2,31,22
1613,2023-06-01,2023,6,June,2,1,22
1614,2023-06-02,2023,6,June,2,2,22
1615,2023-06-03,2023,6,June,2,3,22
1616,2023-06-04,2023,6,June,2,4,22
1617,2023-06-05,2023,6,June,2,5,23
1618,2023-06-06,2023,6,June,2,6,23
1619,2023-06-07,2023,6,June,2,7,23
1620,2023-06-08,2023,6,June,2,8,23
1621,2023-06-09,2023,6,June,2,9,23
1622,2023-06-10,2023,6,June,2,10,23
1623,2023-06-11,2023,6,June,2,11,23
1624,2023-06-12,2023,6,June,2,12,24
1625,2023-06-13,2023,6,June,2,13,24
1626,2023-06-14,2023,6,June,2,14,24
1627,2023-06-15,2023,6,June,2,15,24
1628,2023-06-16,2023,6,June,2,16,24
1629,2023-06-17,2023,6,June,2,17,24
1630,2023-06-18,2023,6,June,2,18,24
1631,2023-06-19,2023,6,June,2,19,25
1632,2023-06-20,2023,6,June,2,20,25
1633,2023-06-21,2023,6,June,2,21,25
1634,2023-06-22,2023,6,June,2,22,25
1635,2023-06-23,2023,6,June,2,23,25
1636,2023-06-24,2023,6,June,2,24,25
1637,2023-06-25,2023,6,June,2,25,25
1638,2023-06-26,2023,6,June,2,26,26
1639,2023-06-27,2023,6,June,2,27,26
1640,2023-06-28,2023,6,June,2,28,26
1641,2023-06-29,2023,6,June,2,29,26
1642,2023-06-30,2023,6,June,2,30,26
1643,2023-07-01,2023,7,July,3,1,26
1644,2023-07-02,2023,7,July,3,2,26
1645,2023-07-03,2023,7,July,3,3,27
1646,2023-07-04,2023,7,July,3,4,27
1647,2023-07-05,2023,7,July,3,5,27
1648,2023-07-06,2023,7,July,3,6,27
1649,2023-07-07,2023,7,July,3,7,27
1650,2023-07-08,2023,7,July,3,8,27
1651,2023-07-09,2023,7,July,3,9,27
1652,2023-07-10,2023,7,July,3,10,28
1653,2023-07-11,2023,7,July,3,11,28
1654,2023-07-12,2023,7,July,3,12,28
1655,2023-07-13,2023,7,July,3,13,28
1656,2023-07-14,2023,7,July,3,14,28
1657,2023-07-15,2023,7,July,3,15,28
1658,2023-07-16,2023,7,July,3,16,28
1659,2023-07-17,2023,7,July,3,17,29
1660,2023-07-18,2023,7,July,3,18,29
1661,2023-07-19,2023,7,July,3,19,29
1662,2023-07-20,2023,7,July,3,20,29
1663,2023-07-21,2023,7,July,3,21,29
1664,2023-07-22,2023,7,July,3,22,29
1665,2023-07-23,2023,7,July,3,23,29
1666,2023-07-24,2023,7,July,3,24,30
1667,2023-07-25,2023,7,July,3,25,30
1668,2023-07-26,2023,7,July,3,26,30
1669,2023-07-27,2023,7,July,3,27,30
1670,2023-07-28,2023,7,July,3,28,30
1671,2023-07-29,2023,7,July,3,29,30
1672,2023-07-30,2023,7,July,3,30,30
1673,2023-07-31,2023,7,July,3,31,31
1674,2023-08-01,2023,8,August,3,1,31
1675,2023-08-02,2023,8,August,3,2,31
1676,2023-08-03,2023,8,August,3,3,31
1677,2023-08-04,2023,8,August,3,4,31
1678,2023-08-05,2023,8,August,3,5,31
1679,2023-08-06,2023,8,August,3,6,31
1680,2023-08-07,2023,8,August,3,7,32
1681,2023-08-08,2023,8,August,3,8,32
1682,2023-08-09,2023,8,August,3,9,32
1683,2023-08-10,2023,8,August,3,10,32
1684,2023-08-11,2023,8,August,3,11,32
1685,2023-08-12,2023,8,August,3,12,32
1686,2023-08-13,2023,8,August,3,13,32
1687,2023-08-14,2023,8,August,3,14,33
1688,2023-08-15,2023,8,August,3,15,33
1689,2023-08-16,2023,8,August,3,16,33
1690,2023-08-17,2023,8,August,3,17,33
1691,2023-08-18,2023,8,August,3,18,33
1692,2023-08-19,2023,8,August,3,19,33
1693,2023-08-20,2023,8,August,3,20,33
1694,2023-08-21,2023,8,August,3,21,34
1695,2023-08-22,2023,8,August,3,22,34
1696,2023-08-23,2023,8,August,3,23,34
1697,2023-08-24,2023,8,August,3,24,34
1698,2023-08-25,2023,8,August,3,25,34
1699,2023-08-26,2023,8,August,3,26,34
1700,2023-08-27,2023,8,August,3,27,34
1701,2023-08-28,2023,8,August,3,28,35
1702,2023-08-29,2023,8,August,3,29,35
1703,2023-08-30,2023,8,August,3,30,35
1704,2023-08-31,2023,8,August,3,31,35
1705,2023-09-01,2023,9,September,3,1,35
1706,2023-09-02,2023,9,September,3,2,35
1707,2023-09-03,2023,9,September,3,3,35
1708,2023-09-04,2023,9,September,3,4,36
1709,2023-09-05,2023,9,September,3,5,36
1710,2023-09-06,2023,9,September,3,6,36
1711,2023-09-07,2023,9,September,3,7,36
1712,2023-09-08,2023,9,September,3,8,36
1713,2023-09-09,2023,9,September,3,9,36
1714,2023-09-10,2023,9,September,3,10,36
1715,2023-09-11,2023,9,September,3,11,37
1716,2023-09-12,2023,9,September,3,12,37
1717,2023-09-13,2023,9,September,3,13,37
1718,2023-09-14,2023,9,September,3,14,37
1719,2023-09-15,2023,9,September,3,15,37
1720,2023-09-16,2023,9,September,3,16,37
1721,2023-09-17,2023,9,September,3,17,37
1722,2023-09-18,2023,9,September,3,18,38
1723,2023-09-19,2023,9,September,3,19,38
1724,2023-09-20,2023,9,September,3,20,38
1725,2023-09-21,2023,9,September,3,21,38
1726,2023-09-22,2023,9,September,3,22,38
1727,2023-09-23,2023,9,September,3,23,38
1728,2023-09-24,2023,9,September,3,24,38
1729,2023-09-25,2023,9,September,3,25,39
1730,2023-09-26,2023,9,September,3,26,39
1731,2023-09-27,2023,9,September,3,27,39
1732,2023-09-28,2023,9,September,3,28,39
1733,2023-09-29,2023,9,September,3,29,39
1734,2023-09-30,2023,9,September,3,30,39
1735,2023-10-01,2023,10,October,4,1,39
1736,2023-10-02,2023,10,October,4,2,40
1737,2023-10-03,2023,10,October,4,3,40
1738,2023-10-04,2023,10,October,4,4,40
1739,2023-10-05,2023,10,October,4,5,40
1740,2023-10-06,2023,10,October,4,6,40
1741,2023-10-07,2023,10,October,4,7,40
1742,2023-10-08,2023,10,October,4,8,40
1743,2023-10-09,2023,10,October,4,9,41
1744,2023-10-10,2023,10,October,4,10,41
1745,2023-10-11,2023,10,October,4,11,41
1746,2023-10-12,2023,10,October,4,12,41
1747,2023-10-13,2023,10,October,4,13,41
1748,2023-10-14,2023,10,October,4,14,41
1749,2023-10-15,2023,10,October,4,15,41
1750,2023-10-16,2023,10,October,4,16,42
1751,2023-10-17,2023,10,October,4,17,42
1752,2023-10-18,2023,10,October,4,18,42
1753,2023-10-19,2023,10,October,4,19,42
1754,2023-10-20,2023,10,October,4,20,42
1755,2023-10-21,2023,10,October,4,21,42
1756,2023-10-22,2023,10,October,4,22,42
1757,2023-10-23,2023,10,October,4,23,43
1758,2023-10-24,2023,10,October,4,24,43
1759,2023-10-25,2023,10,October,4,25,43
1760,2023-10-26,2023,10,October,4,26,43
1761,2023-10-27,2023,10,October,4,27,43
1762,2023-10-28,2023,10,October,4,28,43
1763,2023-10-29,2023,10,October,4,29,43
1764,2023-10-30,2023,10,October,4,30,44
1765,2023-10-31,2023,10,October,4,31,44
1766,2023-11-01,2023,11,November,4,1,44
1767,2023-11-02,2023,11,November,4,2,44
1768,2023-11-03,2023,11,November,4,3,44
1769,2023-11-04,2023,11,November,4,4,44
1770,2023-11-05,2023,11,November,4,5,44
1771,2023-11-06,2023,11,November,4,6,45
1772,2023-11-07,2023,11,November,4,7,45
1773,2023-11-08,2023,11,November,4,8,45
1774,2023-11-09,2023,11,November,4,9,45
1775,2023-11-10,2023,11,November,4,10,45
1776,2023-11-11,2023,11,November,4,11,45
1777,2023-11-12,2023,11,November,4,12,45
1778,2023-11-13,2023,11,November,4,13,46
1779,2023-11-14,2023,11,November,4,14,46
1780,2023-11-15,2023,11,November,4,15,46
1781,2023-11-16,2023,11,November,4,16,46
1782,2023-11-17,2023,11,November,4,17,46
1783,2023-11-18,2023,11,November,4,18,46
1784,2023-11-19,2023,11,November,4,19,46
1785,2023-11-20,2023,11,November,4,20,47
1786,2023-11-21,2023,11,November,4,21,47
1787,2023-11-22,2023,11,November,4,22,47
1788,2023-11-23,2023,11,November,4,23,47
1789,2023-11-24,2023,11,November,4,24,47
1790,2023-11-25,2023,11,November,4,25,47
1791,2023-11-26,2023,11,November,4,26,47
1792,2023-11-27,2023,11,November,4,27,48
1793,2023-11-28,2023,11,November,4,28,48
1794,2023-11-29,2023,11,November,4,29,48
1795,2023-11-30,2023,11,November,4,30,48
1796,2023-12-01,2023,12,December,4,1,48
1797,2023-12-02,2023,12,December,4,2,48
1798,2023-12-03,2023,12,December,4,3,48
1799,2023-12-04,2023,12,December,4,4,49
1800,2023-12-05,2023,12,December,4,5,49
1801,2023-12-06,2023,12,December,4,6,49
1802,2023-12-07,2023,12,December,4,7,49
1803,2023-12-08,2023,12,December,4,8,49
1804,2023-12-09,2023,12,December,4,9,49
1805,2023-12-10,2023,12,December,4,10,49
1806,2023-12-11,2023,12,December,4,11,50
1807,2023-12-12,2023,12,December,4,12,50
1808,2023-12-13,2023,12,December,4,13,50
1809,2023-12-14,2023,12,December,4,14,50
1810,2023-12-15,2023,12,December,4,15,50
1811,2023-12-16,2023,12,December,4,16,50
1812,2023-12-17,2023,12,December,4,17,50
1813,2023-12-18,2023,12,December,4,18,51
1814,2023-12-19,2023,12,December,4,19,51
1815,2023-12-20,2023,12,December,4,20,51
1816,2023-12-21,2023,12,December,4,21,51
1817,2023-12-22,2023,12,December,4,22,51
1818,2023-12-23,2023,12,December,4,23,51
1819,2023-12-24,2023,12,December,4,24,51
1820,2023-12-25,2023,12,December,4,25,52
1821,2023-12-26,2023,12,December,4,26,52
1822,2023-12-27,2023,12,December,4,27,52
1823,2023-12-28,2023,12,December,4,28,52
1824,2023-12-29,2023,12,December,4,29,52
1825,2023-12-30,2023,12,December,4,30,52
1826,2023-12-31,2023,12,December,4,31,52
1827,2024-01-01,2024,1,January,1,1,1
1828,2024-01-02,2024,1,January,1,2,1
1829,2024-01-03,2024,1,January,1,3,1
1830,2024-01-04,2024,1,January,1,4,1
1831,2024-01-05,2024,1,January,1,5,1
1832,2024-01-06,2024,1,January,1,6,1
1833,2024-01-07,2024,1,January,1,7,1
1834,2024-01-08,2024,1,January,1,8,2
1835,2024-01-09,2024,1,January,1,9,2
1836,2024-01-10,2024,1,January,1,10,2
1837,2024-01-11,2024,1,January,1,11,2
1838,2024-01-12,2024,1,January,1,12,2
1839,2024-01-13,2024,1,January,1,13,2
1840,2024-01-14,2024,1,January,1,14,2
1841,2024-01-15,2024,1,January,1,15,3
1842,2024-01-16,2024,1,January,1,16,3
1843,2024-01-17,2024,1,January,1,17,3
1844,2024-01-18,2024,1,January,1,18,3
1845,2024-01-19,2024,1,January,1,19,3
1846,2024-01-20,2024,1,January,1,20,3
1847,2024-01-21,2024,1,January,1,21,3
1848,2024-01-22,2024,1,January,1,22,4
1849,2024-01-23,2024,1,January,1,23,4
1850,2024-01-24,2024,1,January,1,24,4
1851,2024-01-25,2024,1,January,1,25,4
1852,2024-01-26,2024,1,January,1,26,4
1853,2024-01-27,2024,1,January,1,27,4
1854,2024-01-28,2024,1,January,1,28,4
1855,2024-01-29,2024,1,January,1,29,5
1856,2024-01-30,2024,1,January,1,30,5
1857,2024-01-31,2024,1,January,1,31,5
1858,2024-02-01,2024,2,February,1,1,5
1859,2024-02-02,2024,2,February,1,2,5
1860,2024-02-03,2024,2,February,1,3,5
1861,2024-02-04,2024,2,February,1,4,5
1862,2024-02-05,2024,2,February,1,5,6
1863,2024-02-06,2024,2,February,1,6,6
1864,2024-02-07,2024,2,February,1,7,6
1865,2024-02-08,2024,2,February,1,8,6
1866,2024-02-09,2024,2,February,1,9,6
1867,2024-02-10,2024,2,February,1,10,6
1868,2024-02-11,2024,2,February,1,11,6
1869,2024-02-12,2024,2,February,1,12,7
1870,2024-02-13,2024,2,February,1,13,7
1871,2024-02-14,2024,2,February,1,14,7
1872,2024-02-15,2024,2,February,1,15,7
1873,2024-02-16,2024,2,February,1,16,7
1874,2024-02-17,2024,2,February,1,17,7
1875,2024-02-18,2024,2,February,1,18,7
1876,2024-02-19,2024,2,February,1,19,8
1877,2024-02-20,2024,2,February,1,20,8
1878,2024-02-21,2024,2,February,1,21,8
1879,2024-02-22,2024,2,February,1,22,8
1880,2024-02-23,2024,2,February,1,23,8
1881,2024-02-24,2024,2,February,1,24,8
1882,2024-02-25,2024,2,February,1,25,8
1883,2024-02-26,2024,2,February,1,26,9
1884,2024-02-27,2024,2,February,1,27,9
1885,2024-02-28,2024,2,February,1,28,9
1886,2024-02-29,2024,2,February,1,29,9
1887,2024-03-01,2024,3,March,1,1,9
1888,2024-03-02,2024,3,March,1,2,9
1889,2024-03-03,2024,3,March,1,3,9
1890,2024-03-04,2024,3,March,1,4,10
1891,2024-03-05,2024,3,March,1,5,10
1892,2024-03-06,2024,3,March,1,6,10
1893,2024-03-07,2024,3,March,1,7,10
1894,2024-03-08,2024,3,March,1,8,10
1895,2024-03-09,2024,3,March,1,9,10
1896,2024-03-10,2024,3,March,1,10,10
1897,2024-03-11,2024,3,March,1,11,11
1898,2024-03-12,2024,3,March,1,12,11
1899,2024-03-13,2024,3,March,1,13,11
1900,2024-03-14,2024,3,March,1,14,11
1901,2024-03-15,2024,3,March,1,15,11
1902,2024-03-16,2024,3,March,1,16,11
1903,2024-03-17,2024,3,March,1,17,11
1904,2024-03-18,2024,3,March,1,18,12
1905,2024-03-19,2024,3,March,1,19,12
1906,2024-03-20,2024,3,March,1,20,12
1907,2024-03-21,2024,3,March,1,21,12
1908,2024-03-22,2024,3,March,1,22,12
1909,2024-03-23,2024,3,March,1,23,12
1910,2024-03-24,2024,3,March,1,24,12
1911,2024-03-25,2024,3,March,1,25,13
1912,2024-03-26,2024,3,March,1,26,13
1913,2024-03-27,2024,3,March,1,27,13
1914,2024-03-28,2024,3,March,1,28,13
1915,2024-03-29,2024,3,March,1,29,13
1916,2024-03-30,2024,3,March,1,30,13
1917,2024-03-31,2024,3,March,1,31,13
1918,2024-04-01,2024,4,April,2,1,14
1919,2024-04-02,2024,4,April,2,2,14
1920,2024-04-03,2024,4,April,2,3,14
1921,2024-04-04,2024,4,April,2,4,14
1922,2024-04-05,2024,4,April,2,5,14
1923,2024-04-06,2024,4,April,2,6,14
1924,2024-04-07,2024,4,April,2,7,14
1925,2024-04-08,2024,4,April,2,8,15
1926,2024-04-09,2024,4,April,2,9,15
1927,2024-04-10,2024,4,April,2,10,15
1928,2024-04-11,2024,4,April,2,11,15
1929,2024-04-12,2024,4,April,2,12,15
1930,2024-04-13,2024,4,April,2,13,15
1931,2024-04-14,2024,4,April,2,14,15
1932,2024-04-15,2024,4,April,2,15,16
1933,2024-04-16,2024,4,April,2,16,16
1934,2024-04-17,2024,4,April,2,17,16
1935,2024-04-18,2024,4,April,2,18,16
1936,2024-04-19,2024,4,April,2,19,16
1937,2024-04-20,2024,4,April,2,20,16
1938,2024-04-21,2024,4,April,2,21,16
1939,2024-04-22,2024,4,April,2,22,17
1940,2024-04-23,2024,4,April,2,23,17
1941,2024-04-24,2024,4,April,2,24,17
1942,2024-04-25,2024,4,April,2,25,17
1943,2024-04-26,2024,4,April,2,26,17
1944,2024-04-27,2024,4,April,2,27,17
1945,2024-04-28,2024,4,April,2,28,17
1946,2024-04-29,2024,4,April,2,29,18
1947,2024-04-30,2024,4,April,2,30,18
1948,2024-05-01,2024,5,May,2,1,18
1949,2024-05-02,2024,5,May,2,2,18
1950,2024-05-03,2024,5,May,2,3,18
1951,2024-05-04,2024,5,May,2,4,18
1952,2024-05-05,2024,5,May,2,5,18
1953,2024-05-06,2024,5,May,2,6,19
1954,2024-05-07,2024,5,May,2,7,19
1955,2024-05-08,2024,5,May,2,8,19
1956,2024-05-09,2024,5,May,2,9,19
1957,2024-05-10,2024,5,May,2,10,19
1958,2024-05-11,2024,5,May,2,11,19
1959,2024-05-12,2024,5,May,2,12,19
1960,2024-05-13,2024,5,May,2,13,20
1961,2024-05-14,2024,5,May,2,14,20
1962,2024-05-15,2024,5,May,2,15,20
1963,2024-05-16,2024,5,May,2,16,20
1964,2024-05-17,2024,5,May,2,17,20
1965,2024-05-18,2024,5,May,2,18,20
1966,2024-05-19,2024,5,May,2,19,20
1967,2024-05-20,2024,5,May,2,20,21
1968,2024-05-21,2024,5,May,2,21,21
1969,2024-05-22,2024,5,May,2,22,21
1970,2024-05-23,2024,5,May,2,23,21
1971,2024-05-24,2024,5,May,2,24,21
1972,2024-05-25,2024,5,May,2,25,21
1973,2024-05-26,2024,5,May,2,26,21
1974,2024-05-27,2024,5,May,2,27,22
1975,2024-05-28,2024,5,May,2,28,22
1976,2024-05-29,2024,5,May,2,29,22
1977,2024-05-30,2024,5,May,2,30,22
1978,2024-05-31,2024,5,May,2,31,22
1979,2024-06-01,2024,6,June,2,1,22
1980,2024-06-02,2024,6,June,2,2,22
1981,2024-06-03,2024,6,June,2,3,23
1982,2024-06-04,2024,6,June,2,4,23
1983,2024-06-05,2024,6,June,2,5,23
1984,2024-06-06,2024,6,June,2,6,23
1985,2024-06-07,2024,6,June,2,7,23
1986,2024-06-08,2024,6,June,2,8,23
1987,2024-06-09,2024,6,June,2,9,23
1988,2024-06-10,2024,6,June,2,10,24
1989,2024-06-11,2024,6,June,2,11,24
1990,2024-06-12,2024,6,June,2,12,24
1991,2024-06-13,2024,6,June,2,13,24
1992,2024-06-14,2024,6,June,2,14,24
1993,2024-06-15,2024,6,June,2,15,24
1994,2024-06-16,2024,6,June,2,16,24
1995,2024-06-17,2024,6,June,2,17,25
1996,2024-06-18,2024,6,June,2,18,25
1997,2024-06-19,2024,6,June,2,19,25
1998,2024-06-20,2024,6,June,2,20,25
1999,2024-06-21,2024,6,June,2,21,25
2000,2024-06-22,2024,6,June,2,22,25
2001,2024-06-23,2024,6,June,2,23,25
2002,2024-06-24,2024,6,June,2,24,26
2003,2024-06-25,2024,6,June,2,25,26
2004,2024-06-26,2024,6,June,2,26,26
2005,2024-06-27,2024,6,June,2,27,26
2006,2024-06-28,2024,6,June,2,28,26
2007,2024-06-29,2024,6,June,2,29,26
2008,2024-06-30,2024,6,June,2,30,26
2009,2024-07-01,2024,7,July,3,1,27
2010,2024-07-02,2024,7,July,3,2,27
2011,2024-07-03,2024,7,July,3,3,27
2012,2024-07-04,2024,7,July,3,4,27
2013,2024-07-05,2024,7,July,3,5,27
2014,2024-07-06,2024,7,July,3,6,27
2015,2024-07-07,2024,7,July,3,7,27
2016,2024-07-08,2024,7,July,3,8,28
2017,2024-07-09,2024,7,July,3,9,28
2018,2024-07-10,2024,7,July,3,10,28
2019,2024-07-11,2024,7,July,3,11,28
2020,2024-07-12,2024,7,July,3,12,28
2021,2024-07-13,2024,7,July,3,13,28
2022,2024-07-14,2024,7,July,3,14,28
2023,2024-07-15,2024,7,July,3,15,29
2024,2024-07-16,2024,7,July,3,16,29
2025,2024-07-17,2024,7,July,3,17,29
2026,2024-07-18,2024,7,July,3,18,29
2027,2024-07-19,2024,7,July,3,19,29
2028,2024-07-20,2024,7,July,3,20,29
2029,2024-07-21,2024,7,July,3,21,29
2030,2024-07-22,2024,7,July,3,22,30
2031,2024-07-23,2024,7,July,3,23,30
2032,2024-07-24,2024,7,July,3,24,30
2033,2024-07-25,2024,7,July,3,25,30
2034,2024-07-26,2024,7,July,3,26,30
2035,2024-07-27,2024,7,July,3,27,30
2036,2024-07-28,2024,7,July,3,28,30
2037,2024-07-29,2024,7,July,3,29,31
2038,2024-07-30,2024,7,July,3,30,31
2039,2024-07-31,2024,7,July,3,31,31
2040,2024-08-01,2024,8,August,3,1,31
2041,2024-08-02,2024,8,August,3,2,31
2042,2024-08-03,2024,8,August,3,3,31
2043,2024-08-04,2024,8,August,3,4,31
2044,2024-08-05,2024,8,August,3,5,32
2045,2024-08-06,2024,8,August,3,6,32
2046,2024-08-07,2024,8,August,3,7,32
2047,2024-08-08,2024,8,August,3,8,32
2048,2024-08-09,2024,8,August,3,9,32
2049,2024-08-10,2024,8,August,3,10,32
2050,2024-08-11,2024,8,August,3,11,32
2051,2024-08-12,2024,8,August,3,12,33
2052,2024-08-13,2024,8,August,3,13,33
2053,2024-08-14,2024,8,August,3,14,33
2054,2024-08-15,2024,8,August,3,15,33
2055,2024-08-16,2024,8,August,3,16,33
2056,2024-08-17,2024,8,August,3,17,33
2057,2024-08-18,2024,8,August,3,18,33
2058,2024-08-19,2024,8,August,3,19,34
